Date,Hour,Forecast Pool Price,Actual Posted Pool Price,Forecast AIL,Actual AIL,Forecast AIL & Actual AIL Difference
2023-01-22,3.0,42.75,44.09,9361,9357,4
2023-01-22,4.0,41.94,42.79,9313,9381,-68
2023-01-22,5.0,42.5,43.66,9348,9344,4
2023-01-22,6.0,42.85,48.83,9326,9434,-108
2023-01-22,7.0,42.84,46.75,9499,9557,-58
2023-01-22,8.0,44.91,53.01,9738,9734,4
2023-01-22,9.0,50.14,65.25,9942,9982,-40
2023-01-22,10.0,62.14,70.23,10077,10122,-45
2023-01-22,11.0,73.76,73.92,10272,10235,37
2023-01-22,12.0,73.18,161.0,10264,10267,-3
2023-01-22,13.0,96.75,84.44,10322,10333,-11
2023-01-22,14.0,76.73,82.73,10338,10327,11
2023-01-22,15.0,73.32,103.19,10325,10322,3
2023-01-22,16.0,72.1,71.36,10344,10321,23
2023-01-22,17.0,54.61,69.51,10530,10487,43
2023-01-22,18.0,76.22,170.97,10762,10743,19
2023-01-22,19.0,80.23,80.34,10655,10711,-56
2023-01-22,20.0,88.18,86.06,10621,10649,-28
2023-01-22,21.0,201.72,135.61,10536,10521,15
2023-01-22,22.0,80.39,85.9,10349,10337,12
2023-01-22,23.0,82.51,73.83,10124,10155,-31
2023-01-22,24.0,81.45,70.52,9943,9920,23
2023-01-23,1.0,68.48,64.42,9753,9739,14
2023-01-23,2.0,67.76,63.98,9672,9635,37
2023-01-23,3.0,60.86,61.68,9603,9628,-25
2023-01-23,4.0,61.12,60.37,9643,9622,21
2023-01-23,5.0,53.32,52.06,9677,9665,12
2023-01-23,6.0,50.03,58.96,9833,9889,-56
2023-01-23,7.0,64.63,65.54,10202,10260,-58
2023-01-23,8.0,64.34,68.18,10710,10709,1
2023-01-23,9.0,72.19,72.31,10856,10879,-23
2023-01-23,10.0,98.19,86.89,10876,10899,-23
2023-01-23,11.0,98.19,86.56,10949,10968,-19
2023-01-23,12.0,73.47,73.35,10960,10927,33
2023-01-23,13.0,68.37,65.49,10887,10865,22
2023-01-23,14.0,60.25,60.31,10845,10808,37
2023-01-23,15.0,58.98,55.61,10758,10752,6
2023-01-23,16.0,60.88,59.53,10754,10756,-2
2023-01-23,17.0,62.09,60.16,10926,10914,12
2023-01-23,18.0,72.41,63.79,11112,11135,-23
2023-01-23,19.0,63.24,61.53,11017,11023,-6
2023-01-23,20.0,55.11,59.4,10879,10867,12
2023-01-23,21.0,60.57,62.41,10710,10688,22
2023-01-23,22.0,59.4,62.32,10475,10436,39
2023-01-23,23.0,33.68,46.73,10178,10150,28
2023-01-23,24.0,128.93,64.27,9913,9898,15
2023-01-24,1.0,58.96,62.9,9748,9692,56
2023-01-24,2.0,65.29,65.45,9594,9630,-36
2023-01-24,3.0,61.4,62.81,9601,9566,35
2023-01-24,4.0,61.12,64.01,9569,9552,17
2023-01-24,5.0,61.4,60.12,9576,9527,49
2023-01-24,6.0,53.97,61.12,9613,9604,9
2023-01-24,7.0,54.82,62.07,9891,9974,-83
2023-01-24,8.0,98.18,71.24,10412,10432,-20
2023-01-24,9.0,73.77,82.83,10620,10638,-18
2023-01-24,10.0,70.0,70.46,10634,10636,-2
2023-01-24,11.0,73.27,82.28,10663,10649,14
2023-01-24,12.0,70.0,72.77,10624,10629,-5
2023-01-24,13.0,73.4,71.97,10645,10646,-1
2023-01-24,14.0,72.85,81.7,10659,10651,8
2023-01-24,15.0,73.77,236.64,10618,10647,-29
2023-01-24,16.0,125.33,160.25,10627,10618,9
2023-01-24,17.0,91.75,365.9,10738,10669,69
2023-01-24,18.0,707.81,811.02,10805,10731,74
2023-01-24,19.0,841.68,806.72,10665,10671,-6
2023-01-24,20.0,672.91,592.51,10594,10559,35
2023-01-24,21.0,80.14,118.57,10392,10496,-104
2023-01-24,22.0,76.05,73.99,10360,10357,3
2023-01-24,23.0,65.42,48.58,10095,10085,10
2023-01-24,24.0,63.64,58.92,9859,9875,-16
2023-01-25,1.0,44.2,44.2,9712,9682,30
2023-01-25,2.0,63.86,144.09,9564,9534,30
2023-01-25,3.0,72.81,73.83,9491,9519,-28
2023-01-25,4.0,73.34,82.29,9528,9513,15
2023-01-25,5.0,55.84,63.86,9549,9568,-19
2023-01-25,6.0,57.32,61.95,9724,9747,-23
2023-01-25,7.0,64.77,79.35,10064,10142,-78
2023-01-25,8.0,356.59,538.96,10552,10503,49
2023-01-25,9.0,570.52,618.54,10568,10530,38
2023-01-25,10.0,166.07,259.64,10507,10588,-81
2023-01-25,11.0,125.64,421.37,10635,10671,-36
2023-01-25,12.0,498.84,332.67,10649,10620,29
2023-01-25,13.0,708.26,293.18,10593,10570,23
2023-01-25,14.0,73.37,82.94,10543,10613,-70
2023-01-25,15.0,110.0,122.77,10590,10614,-24
2023-01-25,16.0,77.39,178.91,10623,10671,-48
2023-01-25,17.0,79.21,105.31,10788,10757,31
2023-01-25,18.0,234.39,236.02,10908,10866,42
2023-01-25,19.0,331.12,125.56,10725,10704,21
2023-01-25,20.0,84.62,71.25,10586,10656,-70
2023-01-25,21.0,51.44,49.02,10547,10545,2
2023-01-25,22.0,622.24,102.37,10346,10279,67
2023-01-25,23.0,51.66,47.04,10029,9991,38
2023-01-25,24.0,46.58,45.25,9718,9664,54
2023-01-26,1.0,38.83,40.58,9509,9494,15
2023-01-26,2.0,38.81,40.13,9394,9397,-3
2023-01-26,3.0,40.0,38.88,9362,9392,-30
2023-01-26,4.0,36.23,36.23,9364,9348,16
2023-01-26,5.0,36.29,36.68,9360,9372,-12
2023-01-26,6.0,40.05,39.88,9511,9552,-41
2023-01-26,7.0,57.0,63.04,9882,9933,-51
2023-01-26,8.0,75.56,65.74,10349,10370,-21
2023-01-26,9.0,62.58,61.6,10559,10542,17
2023-01-26,10.0,41.91,43.49,10541,10563,-22
2023-01-26,11.0,69.92,61.37,10593,10576,17
2023-01-26,12.0,59.05,61.92,10583,10589,-6
2023-01-26,13.0,62.64,67.87,10626,10684,-58
2023-01-26,14.0,61.79,62.26,10673,10716,-43
2023-01-26,15.0,63.08,62.94,10710,10702,8
2023-01-26,16.0,53.0,64.78,10735,10642,93
2023-01-26,17.0,61.44,71.75,10749,10760,-11
2023-01-26,18.0,80.33,90.05,10962,11016,-54
2023-01-26,19.0,74.86,73.52,10953,10951,2
2023-01-26,20.0,69.2,81.36,10781,10819,-38
2023-01-26,21.0,103.28,166.71,10674,10647,27
2023-01-26,22.0,276.94,258.93,10446,10368,78
2023-01-26,23.0,382.03,179.69,10116,10049,67
2023-01-26,24.0,49.45,67.14,9815,9887,-72
2023-01-27,1.0,193.67,163.88,9747,9714,33
2023-01-27,2.0,76.55,72.21,9630,9648,-18
2023-01-27,3.0,59.93,64.71,9600,9657,-57
2023-01-27,4.0,59.94,68.07,9635,9613,22
2023-01-27,5.0,70.62,56.44,9639,9653,-14
2023-01-27,6.0,56.46,65.51,9799,9818,-19
2023-01-27,7.0,146.25,77.9,10134,10175,-41
2023-01-27,8.0,71.8,70.58,10571,10576,-5
2023-01-27,9.0,86.57,67.96,10759,10836,-77
2023-01-27,10.0,65.01,66.2,10874,10896,-22
2023-01-27,11.0,501.13,505.6,10900,10839,61
2023-01-27,12.0,106.33,487.98,10830,10825,5
2023-01-27,13.0,288.29,93.31,10796,10810,-14
2023-01-27,14.0,64.76,140.09,10852,10964,-112
2023-01-27,15.0,487.98,317.51,10947,10908,39
2023-01-27,16.0,97.17,81.47,10906,10993,-87
2023-01-27,17.0,65.29,66.6,11145,11147,-2
2023-01-27,18.0,248.37,56.22,11335,11290,45
2023-01-27,19.0,40.53,33.49,11229,11222,7
2023-01-27,20.0,39.5,40.54,11105,11062,43
2023-01-27,21.0,54.63,60.75,10927,10949,-22
2023-01-27,22.0,65.39,68.13,10774,10770,4
2023-01-27,23.0,63.61,63.8,10573,10546,27
2023-01-27,24.0,79.49,70.77,10356,10332,24
2023-01-28,1.0,45.26,64.83,10187,10159,28
2023-01-28,2.0,72.53,72.66,10045,10033,12
2023-01-28,3.0,74.25,73.38,9973,9974,-1
2023-01-28,4.0,65.42,66.85,9970,9965,5
2023-01-28,5.0,98.12,102.62,9972,9968,4
2023-01-28,6.0,108.36,134.69,9985,10001,-16
2023-01-28,7.0,439.12,273.02,10107,10082,25
2023-01-28,8.0,68.85,71.57,10265,10378,-113
2023-01-28,9.0,72.83,82.09,10618,10665,-47
2023-01-28,10.0,73.59,258.56,10768,10771,-3
2023-01-28,11.0,66.4,88.98,10792,10898,-106
2023-01-28,12.0,545.39,83.43,10952,10937,15
2023-01-28,13.0,63.25,61.67,10959,10963,-4
2023-01-28,14.0,50.87,54.43,10921,10935,-14
2023-01-28,15.0,54.43,58.61,10891,10896,-5
2023-01-28,16.0,63.78,48.3,10895,10944,-49
2023-01-28,17.0,52.74,61.14,11100,11071,29
2023-01-28,18.0,75.59,101.67,11275,11231,44
2023-01-28,19.0,78.57,100.62,11231,11250,-19
2023-01-28,20.0,73.89,73.57,11126,11170,-44
2023-01-28,21.0,71.11,72.91,11089,11104,-15
2023-01-28,22.0,72.34,68.8,10959,10911,48
2023-01-28,23.0,72.49,67.59,10727,10708,19
2023-01-28,24.0,111.7,69.49,10502,10511,-9
2023-01-29,1.0,69.44,63.77,10359,10327,32
2023-01-29,2.0,60.52,59.63,10215,10251,-36
2023-01-29,3.0,55.03,52.54,10179,10188,-9
2023-01-29,4.0,50.0,58.99,10133,10140,-7
2023-01-29,5.0,55.81,54.69,10116,10112,4
2023-01-29,6.0,63.89,62.56,10144,10157,-13
2023-01-29,7.0,55.81,59.7,10225,10257,-32
2023-01-29,8.0,52.19,52.16,10416,10413,3
2023-01-29,9.0,63.36,60.86,10601,10512,89
2023-01-29,10.0,66.7,68.08,10610,10669,-59
2023-01-29,11.0,70.86,71.9,10742,10787,-45
2023-01-29,12.0,70.0,72.55,10814,10841,-27
2023-01-29,13.0,72.97,72.92,10879,10863,16
2023-01-29,14.0,71.95,69.87,10822,10877,-55
2023-01-29,15.0,65.48,65.07,10867,10828,39
2023-01-29,16.0,65.38,65.12,10850,10891,-41
2023-01-29,17.0,78.51,214.4,11032,11011,21
2023-01-29,18.0,741.72,205.34,11277,11138,139
2023-01-29,19.0,65.98,61.07,11133,11164,-31
2023-01-29,20.0,41.81,46.02,11056,11156,-100
2023-01-29,21.0,55.5,44.24,11064,11025,39
2023-01-29,22.0,52.68,49.41,10863,10849,14
2023-01-29,23.0,48.08,48.41,10617,10566,51
2023-01-29,24.0,64.31,59.9,10312,10248,64
2023-01-30,1.0,48.57,61.72,10092,10057,35
2023-01-30,2.0,53.82,53.56,9978,9965,13
2023-01-30,3.0,44.95,48.85,9933,9940,-7
2023-01-30,4.0,52.99,53.57,9939,9931,8
2023-01-30,5.0,44.05,47.79,9978,9958,20
2023-01-30,6.0,50.76,61.19,10080,10123,-43
2023-01-30,7.0,68.64,65.93,10425,10507,-82
2023-01-30,8.0,66.23,63.29,10892,10926,-34
2023-01-30,9.0,69.15,183.53,11119,11121,-2
2023-01-30,10.0,73.84,136.79,11140,11208,-68
2023-01-30,11.0,105.0,78.82,11249,11204,45
2023-01-30,12.0,74.22,78.82,11188,11188,0
2023-01-30,13.0,76.52,80.23,11122,11144,-22
2023-01-30,14.0,585.86,214.83,11159,11082,77
2023-01-30,15.0,65.48,65.34,11036,11036,0
2023-01-30,16.0,63.8,68.11,11027,11092,-65
2023-01-30,17.0,72.76,117.29,11226,11179,47
2023-01-30,18.0,565.24,148.98,11366,11262,104
2023-01-30,19.0,88.37,100.21,11176,11230,-54
2023-01-30,20.0,65.58,66.73,11126,11172,-46
2023-01-30,21.0,65.41,65.26,11073,11065,8
2023-01-30,22.0,67.43,65.83,10858,10820,38
2023-01-30,23.0,56.81,57.82,10543,10556,-13
2023-01-30,24.0,67.21,62.22,10318,10287,31
2023-01-31,1.0,57.39,58.01,10127,10099,28
2023-01-31,2.0,58.56,58.35,9994,9997,-3
2023-01-31,3.0,58.35,57.67,9946,9956,-10
2023-01-31,4.0,58.33,57.33,9948,9914,34
2023-01-31,5.0,57.43,57.43,9935,9959,-24
2023-01-31,6.0,58.71,57.25,10092,10143,-51
2023-01-31,7.0,58.12,57.86,10456,10547,-91
2023-01-31,8.0,58.17,58.65,10944,11008,-64
2023-01-31,9.0,50.34,53.34,11144,11108,36
2023-01-31,10.0,37.22,38.99,11072,11110,-38
2023-01-31,11.0,43.14,48.97,11140,11143,-3
2023-01-31,12.0,65.02,58.57,11126,11099,27
2023-01-31,13.0,49.83,59.91,11067,11055,12
2023-01-31,14.0,64.83,64.2,11020,11010,10
2023-01-31,15.0,64.58,64.15,10989,10987,2
2023-01-31,16.0,65.65,67.2,11021,11002,19
2023-01-31,17.0,66.32,67.58,11124,11079,45
2023-01-31,18.0,482.86,293.09,11242,11221,21
2023-01-31,19.0,72.26,186.2,11160,11209,-49
2023-01-31,20.0,187.15,75.0,11133,11192,-59
2023-01-31,21.0,165.74,106.58,11062,10996,66
2023-01-31,22.0,68.04,67.44,10846,10815,31
2023-01-31,23.0,117.92,66.31,10586,10530,56
2023-01-31,24.0,117.59,83.71,10295,10283,12
2023-02-01,1.0,65.67,65.51,10160,10136,24
2023-02-01,2.0,59.14,57.34,10060,10042,18
2023-02-01,3.0,55.72,55.57,10006,9974,32
2023-02-01,4.0,55.72,56.42,9973,9965,8
2023-02-01,5.0,59.57,59.36,10003,10023,-20
2023-02-01,6.0,60.23,60.26,10152,10201,-49
2023-02-01,7.0,56.81,55.97,10539,10619,-80
2023-02-01,8.0,61.97,60.71,11021,11069,-48
2023-02-01,9.0,61.78,60.15,11126,11162,-36
2023-02-01,10.0,61.86,57.11,11139,11182,-43
2023-02-01,11.0,54.45,58.05,11190,11234,-44
2023-02-01,12.0,61.05,61.79,11231,11255,-24
2023-02-01,13.0,62.0,61.89,11238,11220,18
2023-02-01,14.0,59.25,59.01,11227,11240,-13
2023-02-01,15.0,43.11,48.92,11255,11242,13
2023-02-01,16.0,47.85,55.19,11259,11222,37
2023-02-01,17.0,59.84,68.53,11302,11231,71
2023-02-01,18.0,85.5,233.28,11365,11360,5
2023-02-01,19.0,378.36,346.29,11348,11300,48
2023-02-01,20.0,123.07,364.65,11209,11210,-1
2023-02-01,21.0,572.95,421.68,11140,11087,53
2023-02-01,22.0,281.13,400.11,10917,10881,36
2023-02-01,23.0,225.05,161.55,10653,10652,1
2023-02-01,24.0,269.25,207.69,10451,10458,-7
2023-02-02,1.0,67.79,137.84,10317,10300,17
2023-02-02,2.0,182.07,204.0,10228,10198,30
2023-02-02,3.0,136.52,169.9,10148,10146,2
2023-02-02,4.0,151.21,98.2,10160,10185,-25
2023-02-02,5.0,63.95,60.18,10210,10246,-36
2023-02-02,6.0,62.5,59.18,10357,10391,-34
2023-02-02,7.0,210.48,80.55,10691,10755,-64
2023-02-02,8.0,367.34,206.91,11154,11133,21
2023-02-02,9.0,184.64,107.13,11220,11235,-15
2023-02-02,10.0,61.22,62.02,11251,11269,-18
2023-02-02,11.0,63.34,67.35,11286,11302,-16
2023-02-02,12.0,60.38,60.29,11242,11282,-40
2023-02-02,13.0,58.67,57.36,11250,11210,40
2023-02-02,14.0,55.0,54.33,11184,11215,-31
2023-02-02,15.0,58.9,60.23,11206,11204,2
2023-02-02,16.0,60.23,58.99,11202,11184,18
2023-02-02,17.0,58.78,61.64,11260,11196,64
2023-02-02,18.0,70.29,64.46,11320,11239,81
2023-02-02,19.0,118.31,73.53,11250,11212,38
2023-02-02,20.0,66.6,68.5,11143,11152,-9
2023-02-02,21.0,63.65,70.18,11029,11025,4
2023-02-02,22.0,64.04,64.59,10851,10812,39
2023-02-02,23.0,73.97,68.32,10552,10484,68
2023-02-02,24.0,166.64,100.48,10252,10227,25
2023-02-03,1.0,82.03,62.45,10077,10004,73
2023-02-03,2.0,45.82,50.67,9921,9910,11
2023-02-03,3.0,49.12,54.53,9845,9872,-27
2023-02-03,4.0,54.99,60.56,9863,9845,18
2023-02-03,5.0,58.03,58.36,9865,9900,-35
2023-02-03,6.0,42.07,49.22,10018,10058,-40
2023-02-03,7.0,36.84,48.2,10364,10403,-39
2023-02-03,8.0,57.7,56.23,10791,10859,-68
2023-02-03,9.0,53.1,76.84,10967,10938,29
2023-02-03,10.0,64.84,55.26,10951,10908,43
2023-02-03,11.0,55.87,56.32,10885,10888,-3
2023-02-03,12.0,58.87,55.86,10831,10820,11
2023-02-03,13.0,58.85,57.05,10772,10722,50
2023-02-03,14.0,56.01,56.3,10710,10704,6
2023-02-03,15.0,55.87,57.89,10650,10692,-42
2023-02-03,16.0,55.87,53.86,10670,10617,53
2023-02-03,17.0,52.85,52.56,10700,10702,-2
2023-02-03,18.0,41.77,52.9,10813,10820,-7
2023-02-03,19.0,58.47,57.21,10837,10802,35
2023-02-03,20.0,56.99,53.98,10696,10679,17
2023-02-03,21.0,55.55,50.09,10537,10556,-19
2023-02-03,22.0,39.5,38.74,10395,10340,55
2023-02-03,23.0,44.29,40.0,10189,10156,33
2023-02-03,24.0,34.08,35.53,9918,9956,-38
2023-02-04,1.0,29.27,32.5,9799,9760,39
2023-02-04,2.0,51.0,41.9,9674,9606,68
2023-02-04,3.0,35.07,36.86,9547,9516,31
2023-02-04,4.0,41.09,39.2,9515,9499,16
2023-02-04,5.0,35.32,37.44,9509,9516,-7
2023-02-04,6.0,41.34,39.48,9538,9564,-26
2023-02-04,7.0,35.26,33.18,9693,9729,-36
2023-02-04,8.0,37.33,36.46,9933,9875,58
2023-02-04,9.0,43.21,41.15,10021,10040,-19
2023-02-04,10.0,46.77,36.95,10181,10202,-21
2023-02-04,11.0,49.88,36.12,10295,10274,21
2023-02-04,12.0,35.47,38.5,10285,10311,-26
2023-02-04,13.0,39.0,39.37,10337,10268,69
2023-02-04,14.0,38.35,38.98,10195,10193,2
2023-02-04,15.0,38.98,38.74,10163,10070,93
2023-02-04,16.0,41.19,34.48,10090,10064,26
2023-02-04,17.0,25.21,40.95,10175,10118,57
2023-02-04,18.0,51.08,59.71,10284,10386,-102
2023-02-04,19.0,96.61,72.22,10508,10549,-41
2023-02-04,20.0,66.49,61.39,10425,10425,0
2023-02-04,21.0,63.96,67.49,10386,10442,-56
2023-02-04,22.0,95.53,75.97,10322,10224,98
2023-02-04,23.0,63.01,60.9,10037,10006,31
2023-02-04,24.0,38.34,51.26,9813,9810,3
2023-02-05,1.0,65.12,70.87,9675,9636,39
2023-02-05,2.0,73.54,63.4,9528,9472,56
2023-02-05,3.0,62.07,78.44,9401,9389,12
2023-02-05,4.0,54.88,58.65,9374,9365,9
2023-02-05,5.0,54.97,66.45,9389,9454,-65
2023-02-05,6.0,100.0,99.62,9509,9545,-36
2023-02-05,7.0,141.87,117.61,9624,9611,13
2023-02-05,8.0,57.12,67.31,9759,9730,29
2023-02-05,9.0,58.61,64.52,9862,9906,-44
2023-02-05,10.0,64.2,75.02,10041,10033,8
2023-02-05,11.0,61.8,59.74,10140,10199,-59
2023-02-05,12.0,60.07,56.26,10231,10270,-39
2023-02-05,13.0,50.02,50.02,10260,10287,-27
2023-02-05,14.0,52.22,51.22,10262,10268,-6
2023-02-05,15.0,60.35,48.8,10263,10301,-38
2023-02-05,16.0,42.11,48.43,10349,10343,6
2023-02-05,17.0,51.68,58.38,10460,10493,-33
2023-02-05,18.0,50.67,62.83,10723,10755,-32
2023-02-05,19.0,69.6,57.59,10855,10822,33
2023-02-05,20.0,61.32,61.37,10687,10669,18
2023-02-05,21.0,62.34,65.13,10519,10527,-8
2023-02-05,22.0,137.49,96.93,10307,10354,-47
2023-02-05,23.0,65.61,60.4,10104,10068,36
2023-02-05,24.0,38.56,42.03,9803,9777,26
2023-02-06,1.0,25.51,34.42,9620,9584,36
2023-02-06,2.0,53.38,51.16,9495,9512,-17
2023-02-06,3.0,45.77,46.93,9494,9496,-2
2023-02-06,4.0,53.37,66.53,9491,9503,-12
2023-02-06,5.0,75.23,77.1,9556,9553,3
2023-02-06,6.0,145.27,116.71,9691,9735,-44
2023-02-06,7.0,55.52,98.33,10094,10137,-43
2023-02-06,8.0,86.47,98.76,10568,10586,-18
2023-02-06,9.0,252.21,97.56,10689,10717,-28
2023-02-06,10.0,60.44,45.51,10738,10736,2
2023-02-06,11.0,50.5,46.56,10734,10762,-28
2023-02-06,12.0,51.87,50.2,10739,10744,-5
2023-02-06,13.0,56.27,54.91,10667,10685,-18
2023-02-06,14.0,58.1,53.01,10662,10715,-53
2023-02-06,15.0,49.73,46.22,10667,10685,-18
2023-02-06,16.0,51.5,50.5,10686,10704,-18
2023-02-06,17.0,42.55,51.2,10786,10779,7
2023-02-06,18.0,56.43,59.19,10953,10976,-23
2023-02-06,19.0,62.61,54.19,10943,10938,5
2023-02-06,20.0,44.45,47.05,10799,10752,47
2023-02-06,21.0,52.72,48.21,10620,10602,18
2023-02-06,22.0,54.24,55.67,10436,10442,-6
2023-02-06,23.0,59.71,53.57,10183,10143,40
2023-02-06,24.0,40.22,42.0,9874,9831,43
2023-02-07,1.0,53.3,55.9,9664,9665,-1
2023-02-07,2.0,44.56,42.47,9588,9574,14
2023-02-07,3.0,41.55,42.7,9524,9506,18
2023-02-07,4.0,40.02,42.51,9466,9401,65
2023-02-07,5.0,53.28,51.93,9430,9432,-2
2023-02-07,6.0,51.97,51.35,9584,9585,-1
2023-02-07,7.0,59.85,56.15,9877,9909,-32
2023-02-07,8.0,49.14,55.06,10315,10309,6
2023-02-07,9.0,49.91,52.98,10414,10428,-14
2023-02-07,10.0,52.17,50.9,10453,10433,20
2023-02-07,11.0,52.32,53.53,10458,10439,19
2023-02-07,12.0,56.65,72.45,10436,10408,28
2023-02-07,13.0,65.28,67.4,10369,10349,20
2023-02-07,14.0,60.62,65.28,10376,10376,0
2023-02-07,15.0,59.89,61.71,10362,10365,-3
2023-02-07,16.0,59.67,59.91,10387,10356,31
2023-02-07,17.0,55.4,60.42,10469,10399,70
2023-02-07,18.0,74.3,103.87,10512,10630,-118
2023-02-07,19.0,227.62,101.87,10688,10740,-52
2023-02-07,20.0,59.15,50.21,10648,10605,43
2023-02-07,21.0,46.2,46.02,10457,10516,-59
2023-02-07,22.0,46.22,43.02,10348,10336,12
2023-02-07,23.0,46.52,43.62,10086,10025,61
2023-02-07,24.0,46.73,45.37,9801,9770,31
2023-02-08,1.0,33.4,34.33,9623,9597,26
2023-02-08,2.0,50.39,40.9,9519,9532,-13
2023-02-08,3.0,48.42,53.92,9487,9478,9
2023-02-08,4.0,49.25,48.67,9473,9487,-14
2023-02-08,5.0,51.19,45.49,9535,9529,6
2023-02-08,6.0,42.63,39.47,9677,9690,-13
2023-02-08,7.0,48.76,51.07,10012,10119,-107
2023-02-08,8.0,41.5,55.35,10538,10543,-5
2023-02-08,9.0,108.33,170.88,10637,10653,-16
2023-02-08,10.0,190.89,100.02,10680,10676,4
2023-02-08,11.0,61.12,59.2,10673,10653,20
2023-02-08,12.0,32.26,47.67,10655,10608,47
2023-02-08,13.0,61.61,57.08,10564,10522,42
2023-02-08,14.0,51.47,57.96,10488,10489,-1
2023-02-08,15.0,50.47,56.19,10465,10387,78
2023-02-08,16.0,55.35,61.97,10390,10367,23
2023-02-08,17.0,58.62,266.18,10482,10459,23
2023-02-08,18.0,451.35,540.66,10597,10500,97
2023-02-08,19.0,880.5,757.75,10563,10538,25
2023-02-08,20.0,433.64,306.81,10440,10494,-54
2023-02-08,21.0,57.7,57.96,10394,10518,-124
2023-02-08,22.0,75.49,54.84,10369,10407,-38
2023-02-08,23.0,34.93,35.69,10185,10119,66
2023-02-08,24.0,44.78,44.18,9892,9866,26
2023-02-09,1.0,63.77,41.13,9718,9744,-26
2023-02-09,2.0,32.73,33.24,9686,9668,18
2023-02-09,3.0,33.07,36.35,9624,9599,25
2023-02-09,4.0,49.63,39.43,9583,9587,-4
2023-02-09,5.0,45.03,48.54,9626,9662,-36
2023-02-09,6.0,50.84,52.62,9835,9895,-60
2023-02-09,7.0,53.51,56.15,10234,10319,-85
2023-02-09,8.0,53.6,57.26,10720,10752,-32
2023-02-09,9.0,92.92,58.39,10798,10858,-60
2023-02-09,10.0,55.46,64.32,10873,10858,15
2023-02-09,11.0,320.19,79.68,10843,10838,5
2023-02-09,12.0,61.29,72.15,10778,10783,-5
2023-02-09,13.0,57.68,56.47,10718,10720,-2
2023-02-09,14.0,55.15,59.68,10666,10696,-30
2023-02-09,15.0,61.28,66.21,10681,10718,-37
2023-02-09,16.0,71.29,148.51,10718,10738,-20
2023-02-09,17.0,93.59,88.67,10815,10826,-11
2023-02-09,18.0,81.15,82.95,10943,10934,9
2023-02-09,19.0,114.44,73.42,10978,10931,47
2023-02-09,20.0,66.4,63.95,10839,10858,-19
2023-02-09,21.0,53.9,57.48,10742,10737,5
2023-02-09,22.0,72.02,48.61,10525,10503,22
2023-02-09,23.0,47.94,42.38,10245,10222,23
2023-02-09,24.0,36.78,41.24,9972,9983,-11
2023-02-10,1.0,524.93,242.3,9824,9715,109
2023-02-10,2.0,30.14,39.51,9599,9709,-110
2023-02-10,3.0,36.91,46.43,9669,9681,-12
2023-02-10,4.0,52.15,54.37,9660,9638,22
2023-02-10,5.0,100.87,58.81,9666,9686,-20
2023-02-10,6.0,45.05,50.15,9800,9767,33
2023-02-10,7.0,41.05,39.57,10081,10092,-11
2023-02-10,8.0,31.38,37.73,10513,10588,-75
2023-02-10,9.0,48.05,43.51,10699,10725,-26
2023-02-10,10.0,52.22,35.94,10748,10749,-1
2023-02-10,11.0,34.16,33.06,10779,10739,40
2023-02-10,12.0,31.41,32.75,10666,10706,-40
2023-02-10,13.0,35.83,47.36,10654,10740,-86
2023-02-10,14.0,48.23,51.73,10718,10757,-39
2023-02-10,15.0,37.31,47.6,10697,10725,-28
2023-02-10,16.0,34.7,45.32,10662,10676,-14
2023-02-10,17.0,38.52,44.16,10701,10687,14
2023-02-10,18.0,57.24,72.86,10742,10764,-22
2023-02-10,19.0,580.48,344.27,10859,10803,56
2023-02-10,20.0,42.81,55.03,10628,10686,-58
2023-02-10,21.0,43.75,43.55,10586,10615,-29
2023-02-10,22.0,35.55,36.63,10453,10453,0
2023-02-10,23.0,42.31,39.2,10239,10227,12
2023-02-10,24.0,62.92,57.81,9982,10017,-35
2023-02-11,1.0,33.19,39.63,9849,9835,14
2023-02-11,2.0,33.99,41.32,9729,9761,-32
2023-02-11,3.0,35.68,41.44,9700,9670,30
2023-02-11,4.0,45.36,54.87,9642,9632,10
2023-02-11,5.0,171.78,205.27,9626,9537,89
2023-02-11,6.0,53.95,56.9,9548,9642,-94
2023-02-11,7.0,51.99,56.32,9762,9800,-38
2023-02-11,8.0,55.1,60.31,10024,10038,-14
2023-02-11,9.0,500.01,102.41,10146,10136,10
2023-02-11,10.0,70.31,50.31,10254,10251,3
2023-02-11,11.0,33.87,32.84,10302,10303,-1
2023-02-11,12.0,32.35,32.53,10311,10290,21
2023-02-11,13.0,37.77,37.25,10249,10236,13
2023-02-11,14.0,49.15,45.58,10170,10192,-22
2023-02-11,15.0,41.7,45.08,10159,10177,-18
2023-02-11,16.0,33.6,83.08,10184,10191,-7
2023-02-11,17.0,81.2,241.01,10244,10181,63
2023-02-11,18.0,74.78,82.35,10336,10343,-7
2023-02-11,19.0,47.72,38.69,10481,10512,-31
2023-02-11,20.0,33.59,33.37,10412,10416,-4
2023-02-11,21.0,34.4,32.79,10298,10284,14
2023-02-11,22.0,32.55,32.7,10152,10166,-14
2023-02-11,23.0,34.9,32.51,10031,9966,65
2023-02-11,24.0,39.3,40.63,9781,9783,-2
2023-02-12,1.0,61.36,96.61,9631,9620,11
2023-02-12,2.0,67.82,88.33,9516,9513,3
2023-02-12,3.0,48.45,62.76,9454,9449,5
2023-02-12,4.0,41.44,53.55,9440,9402,38
2023-02-12,5.0,56.72,197.07,9402,9362,40
