Date,Hour,Forecast Pool Price,Actual Posted Pool Price,Forecast AIL,Actual AIL,Forecast AIL & Actual AIL Difference
2024-01-21,24.0,140.35,127.57,10558,10551,7
2024-01-22,1.0,85.49,80.55,10395,10409,-14
2024-01-22,2.0,97.64,94.41,10309,10353,-44
2024-01-22,3.0,121.91,104.43,10325,10310,15
2024-01-22,4.0,76.36,76.36,10310,10294,16
2024-01-22,5.0,96.82,98.48,10331,10328,3
2024-01-22,6.0,232.5,144.94,10485,10456,29
2024-01-22,7.0,170.82,194.9,10797,10888,-91
2024-01-22,8.0,251.08,213.54,11302,11321,-19
2024-01-22,9.0,253.37,213.54,11469,11445,24
2024-01-22,10.0,446.76,329.05,11468,11439,29
2024-01-22,11.0,252.27,213.54,11474,11466,8
2024-01-22,12.0,136.38,144.87,11485,11524,-39
2024-01-22,13.0,77.66,99.0,11519,11570,-51
2024-01-22,14.0,194.0,158.45,11571,11609,-38
2024-01-22,15.0,213.54,194.0,11581,11537,44
2024-01-22,16.0,109.87,87.93,11547,11553,-6
2024-01-22,17.0,98.31,95.4,11705,11748,-43
2024-01-22,18.0,165.15,174.16,11933,11910,23
2024-01-22,19.0,236.61,164.94,11773,11726,47
2024-01-22,20.0,115.29,115.0,11550,11522,28
2024-01-22,21.0,110.05,106.83,11383,11362,21
2024-01-22,22.0,57.09,57.04,11166,11137,29
2024-01-22,23.0,54.47,55.51,10825,10813,12
2024-01-22,24.0,61.69,61.48,10556,10554,2
2024-01-23,1.0,62.23,68.93,10410,10427,-17
2024-01-23,2.0,53.52,53.18,10329,10341,-12
2024-01-23,3.0,51.84,53.6,10302,10298,4
2024-01-23,4.0,46.99,48.14,10269,10293,-24
2024-01-23,5.0,48.43,48.78,10301,10311,-10
2024-01-23,6.0,53.09,52.06,10444,10430,14
2024-01-23,7.0,82.47,62.89,10759,10746,13
2024-01-23,8.0,113.2,81.77,11129,11186,-57
2024-01-23,9.0,89.91,72.59,11352,11294,58
2024-01-23,10.0,49.22,44.18,11267,11260,7
2024-01-23,11.0,42.38,36.93,11272,11306,-34
2024-01-23,12.0,36.91,42.33,11290,11258,32
2024-01-23,13.0,37.48,39.64,11208,11127,81
2024-01-23,14.0,37.9,45.53,11086,11133,-47
2024-01-23,15.0,37.1,42.36,11127,11085,42
2024-01-23,16.0,36.78,39.6,11099,11079,20
2024-01-23,17.0,35.67,43.81,11209,11207,2
2024-01-23,18.0,53.38,64.29,11418,11466,-48
2024-01-23,19.0,86.8,62.98,11407,11382,25
2024-01-23,20.0,50.86,53.68,11274,11274,0
2024-01-23,21.0,51.65,49.6,11143,11135,8
2024-01-23,22.0,51.42,53.05,10952,10898,54
2024-01-23,23.0,62.17,59.72,10695,10628,67
2024-01-23,24.0,66.22,66.13,10375,10303,72
2024-01-24,1.0,49.96,53.63,10137,10089,48
2024-01-24,2.0,52.18,37.7,10020,10029,-9
2024-01-24,3.0,51.6,35.44,9967,9966,1
2024-01-24,4.0,46.26,36.47,9982,9962,20
2024-01-24,5.0,42.52,39.42,9973,10006,-33
2024-01-24,6.0,50.68,45.0,10158,10146,12
2024-01-24,7.0,157.57,86.95,10460,10541,-81
2024-01-24,8.0,49.12,111.09,10916,11003,-87
2024-01-24,9.0,82.67,76.12,11161,11150,11
2024-01-24,10.0,53.67,44.68,11103,11138,-35
2024-01-24,11.0,43.89,31.06,11146,11128,18
2024-01-24,12.0,35.96,29.86,11138,11074,64
2024-01-24,13.0,37.96,32.45,11056,11034,22
2024-01-24,14.0,41.78,32.82,10992,10988,4
2024-01-24,15.0,37.2,31.05,10946,10937,9
2024-01-24,16.0,35.2,34.33,10941,10954,-13
2024-01-24,17.0,63.37,85.32,11098,11071,27
2024-01-24,18.0,243.12,105.0,11283,11290,-7
2024-01-24,19.0,99.91,74.51,11240,11254,-14
2024-01-24,20.0,171.24,98.83,11139,11134,5
2024-01-24,21.0,56.79,55.41,10985,11089,-104
2024-01-24,22.0,38.92,37.91,10909,10925,-16
2024-01-24,23.0,34.62,35.25,10671,10589,82
2024-01-24,24.0,29.06,35.44,10336,10344,-8
2024-01-25,1.0,30.59,32.44,10194,10188,6
2024-01-25,2.0,29.13,31.92,10094,10085,9
2024-01-25,3.0,29.73,30.99,10052,10019,33
2024-01-25,4.0,30.0,31.96,9994,10017,-23
2024-01-25,5.0,32.28,32.1,10022,10022,0
2024-01-25,6.0,31.27,33.2,10170,10191,-21
2024-01-25,7.0,38.01,43.81,10521,10610,-89
2024-01-25,8.0,48.58,55.89,11018,11075,-57
2024-01-25,9.0,66.18,76.38,11254,11209,45
2024-01-25,10.0,39.13,39.34,11168,11201,-33
2024-01-25,11.0,37.42,41.96,11241,11203,38
2024-01-25,12.0,36.25,40.16,11193,11204,-11
2024-01-25,13.0,36.1,36.97,11126,11123,3
2024-01-25,14.0,37.06,37.38,11088,11122,-34
2024-01-25,15.0,32.48,35.48,11110,11065,45
2024-01-25,16.0,33.27,35.99,11055,11003,52
2024-01-25,17.0,38.33,40.86,11127,11134,-7
2024-01-25,18.0,70.15,69.43,11325,11335,-10
2024-01-25,19.0,56.83,46.55,11280,11287,-7
2024-01-25,20.0,40.87,41.67,11177,11136,41
2024-01-25,21.0,43.0,42.09,10968,10977,-9
2024-01-25,22.0,42.26,42.54,10795,10787,8
2024-01-25,23.0,41.09,38.95,10512,10490,22
2024-01-25,24.0,31.35,35.89,10244,10221,23
2024-01-26,1.0,26.93,27.03,10045,10025,20
2024-01-26,2.0,24.31,26.36,9909,9878,31
2024-01-26,3.0,26.68,27.51,9808,9800,8
2024-01-26,4.0,27.39,28.28,9783,9793,-10
2024-01-26,5.0,27.43,31.45,9815,9876,-61
2024-01-26,6.0,36.38,40.27,10030,10034,-4
2024-01-26,7.0,43.14,47.19,10345,10362,-17
2024-01-26,8.0,61.09,67.09,10735,10769,-34
2024-01-26,9.0,284.44,227.29,10927,10836,91
2024-01-26,10.0,189.99,65.19,10836,10874,-38
2024-01-26,11.0,59.28,51.74,10874,11005,-131
2024-01-26,12.0,46.83,48.72,11020,11019,1
2024-01-26,13.0,51.86,50.41,10984,10925,59
2024-01-26,14.0,52.11,53.04,10864,10875,-11
2024-01-26,15.0,50.84,51.31,10882,10860,22
2024-01-26,16.0,53.6,53.31,10837,10788,49
2024-01-26,17.0,51.99,54.15,10903,10819,84
2024-01-26,18.0,58.45,51.44,10951,11008,-57
2024-01-26,19.0,53.98,50.45,10990,10995,-5
2024-01-26,20.0,51.68,51.78,10877,10922,-45
2024-01-26,21.0,49.05,48.89,10795,10788,7
2024-01-26,22.0,47.93,46.84,10627,10623,4
2024-01-26,23.0,41.33,40.3,10399,10367,32
2024-01-26,24.0,28.46,28.37,10143,10121,22
2024-01-27,1.0,25.33,24.26,9971,9953,18
2024-01-27,2.0,17.41,18.93,9828,9801,27
2024-01-27,3.0,16.57,18.67,9733,9753,-20
2024-01-27,4.0,16.57,18.71,9709,9730,-21
2024-01-27,5.0,16.57,18.38,9732,9716,16
2024-01-27,6.0,22.26,23.7,9765,9748,17
2024-01-27,7.0,26.21,28.74,9857,9927,-70
2024-01-27,8.0,31.39,30.88,10140,10182,-42
2024-01-27,9.0,33.64,33.47,10377,10384,-7
2024-01-27,10.0,43.65,31.37,10488,10493,-5
2024-01-27,11.0,31.25,28.85,10576,10616,-40
2024-01-27,12.0,21.02,21.02,10641,10587,54
2024-01-27,13.0,18.89,25.29,10543,10525,18
2024-01-27,14.0,26.15,28.09,10423,10443,-20
2024-01-27,15.0,29.65,29.62,10419,10361,58
2024-01-27,16.0,30.18,33.2,10356,10332,24
2024-01-27,17.0,56.2,89.97,10448,10412,36
2024-01-27,18.0,146.68,128.07,10666,10704,-38
2024-01-27,19.0,214.65,130.84,10649,10595,54
2024-01-27,20.0,63.8,120.93,10465,10486,-21
2024-01-27,21.0,149.85,70.91,10340,10388,-48
2024-01-27,22.0,73.69,53.38,10304,10304,0
2024-01-27,23.0,44.11,31.95,10134,10139,-5
2024-01-27,24.0,27.41,27.76,9962,9974,-12
2024-01-28,1.0,24.47,23.07,9818,9819,-1
2024-01-28,2.0,18.9,19.71,9718,9716,2
2024-01-28,3.0,21.42,19.18,9640,9598,42
2024-01-28,4.0,19.32,18.1,9567,9573,-6
2024-01-28,5.0,19.32,17.8,9560,9571,-11
2024-01-28,6.0,21.07,18.18,9586,9551,35
2024-01-28,7.0,14.84,15.57,9649,9696,-47
2024-01-28,8.0,25.08,27.06,9869,9866,3
2024-01-28,9.0,29.05,30.36,10046,10046,0
2024-01-28,10.0,33.96,31.63,10169,10169,0
2024-01-28,11.0,29.29,30.87,10279,10275,4
2024-01-28,12.0,33.02,33.91,10346,10311,35
2024-01-28,13.0,44.72,46.07,10334,10356,-22
2024-01-28,14.0,53.82,45.52,10343,10279,64
2024-01-28,15.0,28.3,28.65,10248,10250,-2
2024-01-28,16.0,24.77,25.66,10278,10300,-22
2024-01-28,17.0,27.57,32.0,10487,10437,50
2024-01-28,18.0,48.64,45.65,10688,10744,-56
2024-01-28,19.0,31.99,37.58,10758,10789,-31
2024-01-28,20.0,34.82,38.37,10635,10674,-39
2024-01-28,21.0,41.47,52.88,10552,10518,34
2024-01-28,22.0,55.51,76.44,10326,10366,-40
2024-01-28,23.0,71.67,113.96,10145,10052,93
2024-01-28,24.0,70.37,82.13,9797,9790,7
2024-01-29,1.0,46.48,102.22,9664,9657,7
2024-01-29,2.0,228.21,57.31,9589,9565,24
2024-01-29,3.0,33.56,37.83,9524,9532,-8
2024-01-29,4.0,33.82,33.16,9535,9554,-19
2024-01-29,5.0,43.94,30.03,9605,9578,27
2024-01-29,6.0,34.78,27.98,9756,9765,-9
2024-01-29,7.0,33.24,29.77,10149,10208,-59
2024-01-29,8.0,42.06,34.34,10668,10687,-19
2024-01-29,9.0,43.03,39.1,10833,10826,7
2024-01-29,10.0,43.03,35.01,10821,10847,-26
2024-01-29,11.0,40.3,41.86,10895,10934,-39
2024-01-29,12.0,46.79,42.87,10937,10978,-41
2024-01-29,13.0,39.56,46.73,10942,10980,-38
2024-01-29,14.0,107.5,63.66,10961,10960,1
2024-01-29,15.0,50.62,61.69,10909,10895,14
2024-01-29,16.0,47.06,42.44,10910,10922,-12
2024-01-29,17.0,31.2,36.32,11021,10974,47
2024-01-29,18.0,39.47,32.07,11158,11176,-18
2024-01-29,19.0,29.3,29.42,11125,11053,72
2024-01-29,20.0,29.96,31.13,10879,10927,-48
2024-01-29,21.0,39.53,43.95,10815,10827,-12
2024-01-29,22.0,100.48,69.07,10578,10592,-14
2024-01-29,23.0,45.63,40.17,10293,10288,5
2024-01-29,24.0,35.64,33.85,10052,10030,22
2024-01-30,1.0,25.45,24.34,9874,9851,23
2024-01-30,2.0,23.27,21.7,9734,9717,17
2024-01-30,3.0,18.76,21.59,9658,9661,-3
2024-01-30,4.0,25.1,25.3,9631,9621,10
2024-01-30,5.0,26.63,25.26,9624,9662,-38
2024-01-30,6.0,25.45,25.37,9812,9833,-21
2024-01-30,7.0,24.42,21.4,10157,10163,-6
2024-01-30,8.0,44.37,36.1,10586,10592,-6
2024-01-30,9.0,37.91,39.82,10739,10696,43
2024-01-30,10.0,26.85,28.67,10710,10712,-2
2024-01-30,11.0,35.64,33.0,10723,10779,-56
2024-01-30,12.0,26.71,26.66,10823,10787,36
2024-01-30,13.0,25.36,24.38,10776,10747,29
2024-01-30,14.0,23.11,24.12,10730,10738,-8
2024-01-30,15.0,18.79,23.59,10714,10740,-26
2024-01-30,16.0,24.45,25.85,10758,10766,-8
2024-01-30,17.0,25.92,26.54,10887,10801,86
2024-01-30,18.0,32.58,29.67,10934,10959,-25
2024-01-30,19.0,28.31,29.25,10926,10939,-13
2024-01-30,20.0,32.69,26.0,10817,10827,-10
2024-01-30,21.0,26.27,30.28,10688,10661,27
2024-01-30,22.0,36.88,37.03,10441,10406,35
2024-01-30,23.0,38.89,40.92,10117,10104,13
2024-01-30,24.0,44.17,53.36,9844,9829,15
2024-01-31,1.0,104.96,75.37,9682,9664,18
2024-01-31,2.0,43.93,51.93,9559,9540,19
2024-01-31,3.0,54.12,56.1,9505,9480,25
2024-01-31,4.0,35.66,38.85,9488,9454,34
2024-01-31,5.0,39.33,46.59,9501,9514,-13
2024-01-31,6.0,86.39,63.0,9693,9690,3
2024-01-31,7.0,142.37,84.05,10027,10072,-45
2024-01-31,8.0,229.15,93.0,10517,10537,-20
2024-01-31,9.0,77.46,46.14,10721,10688,33
2024-01-31,10.0,42.59,33.36,10672,10670,2
2024-01-31,11.0,32.22,26.32,10700,10652,48
2024-01-31,12.0,35.11,34.79,10672,10618,54
2024-01-31,13.0,40.73,39.44,10583,10564,19
2024-01-31,14.0,46.23,47.03,10530,10577,-47
2024-01-31,15.0,51.97,46.65,10582,10574,8
2024-01-31,16.0,44.65,53.95,10614,10617,-3
2024-01-31,17.0,100.91,56.07,10757,10753,4
2024-01-31,18.0,43.33,42.28,10933,10985,-52
2024-01-31,19.0,38.13,35.81,10963,10935,28
2024-01-31,20.0,40.36,37.05,10789,10741,48
2024-01-31,21.0,54.07,40.07,10615,10570,45
2024-01-31,22.0,47.31,48.41,10351,10376,-25
2024-01-31,23.0,37.48,38.04,10145,10066,79
2024-01-31,24.0,35.59,39.76,9832,9789,43
2024-02-01,1.0,34.7,36.35,9623,9599,24
2024-02-01,2.0,35.49,36.72,9504,9483,21
2024-02-01,3.0,36.05,35.67,9438,9404,34
2024-02-01,4.0,33.0,35.67,9387,9442,-55
2024-02-01,5.0,35.74,36.59,9481,9485,-4
2024-02-01,6.0,47.27,43.26,9636,9651,-15
2024-02-01,7.0,32.84,37.16,10034,10093,-59
2024-02-01,8.0,36.66,51.3,10522,10596,-74
2024-02-01,9.0,123.33,91.84,10671,10686,-15
2024-02-01,10.0,65.32,49.33,10710,10671,39
2024-02-01,11.0,29.65,37.66,10678,10571,107
2024-02-01,12.0,44.99,53.0,10506,10503,3
2024-02-01,13.0,97.14,77.07,10462,10437,25
2024-02-01,14.0,53.62,63.21,10414,10461,-47
2024-02-01,15.0,46.0,56.52,10445,10456,-11
2024-02-01,16.0,50.23,52.84,10491,10467,24
2024-02-01,17.0,81.8,79.66,10582,10603,-21
2024-02-01,18.0,48.43,46.59,10742,10767,-25
2024-02-01,19.0,54.93,47.81,10757,10815,-58
2024-02-01,20.0,45.47,39.61,10706,10726,-20
2024-02-01,21.0,38.57,41.45,10628,10617,11
2024-02-01,22.0,48.97,49.99,10451,10454,-3
2024-02-01,23.0,57.06,54.6,10181,10128,53
2024-02-01,24.0,51.86,63.18,9870,9859,11
2024-02-02,1.0,103.48,130.79,9709,9682,27
2024-02-02,2.0,73.61,65.65,9613,9572,41
2024-02-02,3.0,52.94,108.92,9512,9528,-16
2024-02-02,4.0,214.0,114.07,9518,9477,41
2024-02-02,5.0,44.49,74.84,9533,9511,22
2024-02-02,6.0,135.86,56.39,9649,9704,-55
2024-02-02,7.0,92.02,54.43,10057,10084,-27
2024-02-02,8.0,49.99,66.23,10505,10533,-28
2024-02-02,9.0,65.8,45.97,10612,10633,-21
2024-02-02,10.0,33.88,74.36,10665,10732,-67
2024-02-02,11.0,80.0,123.26,10655,10676,-21
2024-02-02,12.0,261.92,398.4,10653,10572,81
2024-02-02,13.0,29.87,231.9,10509,10476,33
2024-02-02,14.0,343.46,292.5,10446,10476,-30
2024-02-02,15.0,292.64,287.57,10438,10405,33
2024-02-02,16.0,330.06,448.34,10405,10413,-8
2024-02-02,17.0,60.89,702.85,10473,10430,43
2024-02-02,18.0,919.86,868.3,10613,10620,-7
2024-02-02,19.0,861.58,707.84,10623,10600,23
2024-02-02,20.0,328.75,348.29,10486,10479,7
2024-02-02,21.0,164.93,237.0,10309,10310,-1
2024-02-02,22.0,153.74,140.32,10188,10246,-58
2024-02-02,23.0,170.88,106.14,10072,10098,-26
2024-02-02,24.0,63.56,60.0,9908,9959,-51
2024-02-03,1.0,45.38,50.21,9807,9756,51
2024-02-03,2.0,46.7,39.77,9647,9645,2
2024-02-03,3.0,35.0,34.83,9580,9580,0
2024-02-03,4.0,35.34,35.34,9535,9589,-54
2024-02-03,5.0,41.07,44.25,9558,9556,2
2024-02-03,6.0,47.51,47.8,9596,9617,-21
2024-02-03,7.0,58.54,48.06,9750,9780,-30
2024-02-03,8.0,49.16,51.67,9988,10026,-38
2024-02-03,9.0,54.46,45.58,10197,10230,-33
2024-02-03,10.0,52.76,46.6,10345,10419,-74
2024-02-03,11.0,53.06,65.26,10545,10560,-15
2024-02-03,12.0,84.21,53.44,10572,10635,-63
2024-02-03,13.0,31.91,31.9,10647,10707,-60
2024-02-03,14.0,31.7,30.05,10657,10688,-31
2024-02-03,15.0,27.55,28.07,10640,10655,-15
2024-02-03,16.0,28.5,28.17,10654,10644,10
2024-02-03,17.0,27.81,31.69,10709,10776,-67
2024-02-03,18.0,164.05,44.24,10989,10968,21
2024-02-03,19.0,33.22,32.37,10968,10919,49
2024-02-03,20.0,31.63,31.75,10836,10840,-4
2024-02-03,21.0,28.09,33.87,10753,10836,-83
2024-02-03,22.0,31.6,31.24,10675,10675,0
2024-02-03,23.0,27.44,26.07,10506,10490,16
2024-02-03,24.0,17.41,17.48,10285,10281,4
2024-02-04,1.0,26.28,27.1,10123,10041,82
2024-02-04,2.0,27.35,27.48,9946,9933,13
2024-02-04,3.0,27.54,27.54,9879,9848,31
2024-02-04,4.0,28.0,29.36,9835,9832,3
2024-02-04,5.0,33.23,37.82,9845,9840,5
2024-02-04,6.0,42.44,47.21,9873,9918,-45
2024-02-04,7.0,50.7,50.05,10021,10040,-19
2024-02-04,8.0,32.15,41.44,10224,10197,27
2024-02-04,9.0,35.52,44.4,10311,10340,-29
2024-02-04,10.0,41.44,49.32,10485,10505,-20
2024-02-04,11.0,52.55,67.52,10590,10602,-12
2024-02-04,12.0,53.37,66.97,10638,10654,-16
2024-02-04,13.0,47.91,75.78,10685,10649,36
2024-02-04,14.0,48.24,51.65,10613,10650,-37
2024-02-04,15.0,48.24,116.72,10651,10696,-45
2024-02-04,16.0,65.44,159.33,10742,10703,39
2024-02-04,17.0,328.23,389.5,10830,10651,179
2024-02-04,18.0,783.38,684.19,10798,10769,29
2024-02-04,19.0,777.24,707.45,10822,10768,54
2024-02-04,20.0,518.42,509.39,10664,10630,34
2024-02-04,21.0,350.91,333.8,10522,10508,14
2024-02-04,22.0,254.41,200.0,10383,10369,14
2024-02-04,23.0,254.56,90.45,10173,10173,0
2024-02-04,24.0,80.75,67.62,10007,10009,-2
2024-02-05,1.0,60.16,58.51,9859,9874,-15
2024-02-05,2.0,102.34,65.14,9837,9806,31
2024-02-05,3.0,60.0,65.14,9800,9788,12
2024-02-05,4.0,102.34,81.04,9808,9786,22
2024-02-05,5.0,51.34,52.71,9816,9869,-53
2024-02-05,6.0,47.13,49.93,10003,9994,9
2024-02-05,7.0,69.19,112.1,10353,10421,-68
2024-02-05,8.0,217.93,318.27,10846,10834,12
2024-02-05,9.0,231.72,472.99,10871,10878,-7
2024-02-05,10.0,639.48,427.31,10919,10906,13
2024-02-05,11.0,79.57,174.34,10922,10971,-49
2024-02-05,12.0,45.37,147.18,10979,11043,-64
2024-02-05,13.0,170.9,159.9,10990,11029,-39
2024-02-05,14.0,285.14,187.61,11002,10995,7
2024-02-05,15.0,59.13,158.09,10970,11015,-45
2024-02-05,16.0,403.83,399.12,11028,10973,55
2024-02-05,17.0,419.9,506.39,11069,11047,22
2024-02-05,18.0,811.31,771.54,11224,11200,24
2024-02-05,19.0,692.31,661.81,11168,11092,76
2024-02-05,20.0,527.5,539.92,10967,10918,49
2024-02-05,21.0,432.8,353.11,10790,10748,42
2024-02-05,22.0,216.48,206.77,10573,10525,48
2024-02-05,23.0,81.85,101.86,10290,10328,-38
2024-02-05,24.0,250.29,142.94,10134,10114,20
2024-02-06,1.0,50.61,63.95,9973,9977,-4
2024-02-06,2.0,64.28,98.88,9914,9954,-40
2024-02-06,3.0,122.18,99.58,9926,9925,1
2024-02-06,4.0,96.26,104.28,9919,9942,-23
2024-02-06,5.0,46.73,78.68,9942,9997,-55
2024-02-06,6.0,106.52,83.29,10153,10183,-30
2024-02-06,7.0,141.86,200.1,10505,10558,-53
2024-02-06,8.0,328.37,264.05,10908,10961,-53
2024-02-06,9.0,481.94,522.36,10996,10983,13
2024-02-06,10.0,530.77,476.27,10977,11022,-45
2024-02-06,11.0,397.18,397.18,11012,11058,-46
2024-02-06,12.0,320.31,287.12,11035,11045,-10
2024-02-06,13.0,247.04,57.21,11018,11014,4
2024-02-06,14.0,51.64,50.58,11003,11013,-10
2024-02-06,15.0,52.34,52.62,11009,11029,-20
2024-02-06,16.0,73.79,247.3,11036,11016,20
2024-02-06,17.0,107.85,250.97,11041,11082,-41
2024-02-06,18.0,520.5,378.94,11190,11161,29
2024-02-06,19.0,427.78,330.27,11183,11119,64
2024-02-06,20.0,262.53,112.08,11028,11008,20
2024-02-06,21.0,224.67,222.42,10934,10948,-14
2024-02-06,22.0,172.78,172.16,10749,10706,43
2024-02-06,23.0,64.02,72.36,10454,10448,6
2024-02-06,24.0,88.13,161.58,10255,10226,29
2024-02-07,1.0,176.1,112.71,10101,10059,42
2024-02-07,2.0,112.93,85.46,10003,9981,22
2024-02-07,3.0,53.81,53.97,9962,9982,-20
2024-02-07,4.0,53.74,53.47,9969,9955,14
2024-02-07,5.0,69.35,83.15,9991,9989,2
2024-02-07,6.0,127.95,100.0,10104,10130,-26
2024-02-07,7.0,77.25,75.09,10436,10539,-103
2024-02-07,8.0,336.89,128.7,10925,10974,-49
2024-02-07,9.0,434.43,144.69,11037,10898,139
2024-02-07,10.0,52.28,53.53,10894,10949,-55
2024-02-07,11.0,54.14,131.88,10975,11081,-106
2024-02-07,12.0,264.21,216.13,11062,11061,1
2024-02-07,13.0,183.14,91.88,11001,11041,-40
2024-02-07,14.0,52.28,49.65,11043,11064,-21
2024-02-07,15.0,52.28,52.74,11049,11063,-14
2024-02-07,16.0,68.89,66.83,11081,11107,-26
2024-02-07,17.0,54.92,74.91,11175,11120,55
2024-02-07,18.0,203.89,116.39,11219,11178,41
2024-02-07,19.0,54.06,62.08,11201,11148,53
2024-02-07,20.0,46.99,52.9,11046,11056,-10
2024-02-07,21.0,33.87,52.52,10943,10948,-5
2024-02-07,22.0,57.26,53.78,10734,10727,7
2024-02-07,23.0,77.66,53.78,10465,10432,33
2024-02-07,24.0,103.61,120.83,10183,10116,67
2024-02-08,1.0,83.9,84.14,9949,9931,18
2024-02-08,2.0,70.82,71.93,9868,9868,0
2024-02-08,3.0,46.94,58.1,9827,9835,-8
2024-02-08,4.0,124.49,94.45,9826,9821,5
2024-02-08,5.0,90.0,80.09,9850,9837,13
2024-02-08,6.0,61.57,66.09,9999,10025,-26
2024-02-08,7.0,128.72,123.58,10353,10378,-25
2024-02-08,8.0,172.39,120.07,10763,10788,-25
2024-02-08,9.0,196.79,75.0,10901,10916,-15
2024-02-08,10.0,171.21,75.0,10946,10999,-53
2024-02-08,11.0,210.17,183.6,11019,11043,-24
2024-02-08,12.0,56.91,75.0,11019,11096,-77
2024-02-08,13.0,178.38,129.07,11083,11054,29
2024-02-08,14.0,50.0,54.69,10993,10964,29
2024-02-08,15.0,168.94,155.34,10942,10880,62
2024-02-08,16.0,168.94,213.71,10879,10865,14
2024-02-08,17.0,173.58,213.71,10993,11006,-13
2024-02-08,18.0,257.47,213.71,11120,11067,53
2024-02-08,19.0,310.25,213.71,11116,11082,34
2024-02-08,20.0,417.6,208.05,10981,10972,9
2024-02-08,21.0,170.05,121.29,10858,10830,28
2024-02-08,22.0,84.38,80.25,10671,10733,-62
2024-02-08,23.0,102.71,67.86,10496,10472,24
2024-02-08,24.0,178.77,168.83,10257,10234,23
2024-02-09,1.0,162.02,79.11,10050,10033,17
2024-02-09,2.0,53.51,50.29,9958,9994,-36
2024-02-09,3.0,50.89,74.05,9962,9951,11
2024-02-09,4.0,162.05,94.27,9933,9927,6
2024-02-09,5.0,129.67,90.35,9938,9944,-6
2024-02-09,6.0,125.58,93.54,10083,10097,-14
2024-02-09,7.0,94.76,125.16,10411,10482,-71
2024-02-09,8.0,97.4,82.26,10854,10931,-77
2024-02-09,9.0,50.25,78.04,11093,11080,13
2024-02-09,10.0,47.03,45.9,11129,11175,-46
2024-02-09,11.0,47.34,56.23,11168,11168,0
2024-02-09,12.0,46.57,46.21,11127,11178,-51
2024-02-09,13.0,47.67,40.67,11122,11118,4
2024-02-09,14.0,34.46,42.08,11087,11040,47
2024-02-09,15.0,44.06,40.94,10989,11025,-36
2024-02-09,16.0,32.01,35.27,11028,11008,20
2024-02-09,17.0,34.54,42.89,11064,10989,75
2024-02-09,18.0,113.09,81.6,11083,11019,64
2024-02-09,19.0,50.44,50.36,11041,11102,-61
2024-02-09,20.0,101.66,56.98,11025,11082,-57
2024-02-09,21.0,57.59,65.04,10947,11015,-68
2024-02-09,22.0,76.2,70.0,10880,10918,-38
2024-02-09,23.0,53.74,52.88,10737,10679,58
2024-02-09,24.0,124.83,51.13,10465,10432,33
2024-02-10,1.0,80.17,68.49,10286,10236,50
2024-02-10,2.0,46.38,46.32,10141,10092,49
2024-02-10,3.0,35.7,39.29,10038,10045,-7
2024-02-10,4.0,45.13,41.67,10031,10041,-10
2024-02-10,5.0,47.17,45.98,10045,10089,-44
2024-02-10,6.0,42.39,41.43,10142,10129,13
2024-02-10,7.0,46.18,47.57,10233,10311,-78
2024-02-10,8.0,49.17,47.81,10540,10542,-2
2024-02-10,9.0,86.71,64.09,10649,10695,-46
2024-02-10,10.0,60.53,36.02,10801,10760,41
2024-02-10,11.0,31.42,31.36,10779,10838,-59
2024-02-10,12.0,28.28,30.02,10839,10864,-25
2024-02-10,13.0,34.42,32.75,10851,10820,31
2024-02-10,14.0,35.61,35.88,10718,10741,-23
2024-02-10,15.0,34.82,38.22,10673,10652,21
2024-02-10,16.0,36.83,54.4,10680,10619,61
2024-02-10,17.0,49.72,80.85,10683,10683,0
2024-02-10,18.0,207.56,103.34,10882,10825,57
2024-02-10,19.0,125.65,93.96,10923,10910,13
2024-02-10,20.0,36.66,37.5,10793,10800,-7
2024-02-10,21.0,40.47,38.31,10663,10723,-60
2024-02-10,22.0,37.58,35.57,10561,10586,-25
2024-02-10,23.0,34.44,32.23,10411,10404,7
2024-02-10,24.0,26.11,25.63,10221,10156,65
2024-02-11,1.0,26.65,25.58,9993,9978,15
2024-02-11,2.0,25.59,25.44,9878,9868,10
2024-02-11,3.0,24.73,24.32,9793,9779,14
2024-02-11,4.0,20.82,20.79,9757,9796,-39
2024-02-11,5.0,20.82,23.58,9798,9791,7
2024-02-11,6.0,20.82,24.75,9805,9853,-48
2024-02-11,7.0,25.75,29.27,9942,9976,-34
2024-02-11,8.0,32.5,36.77,10145,10167,-22
2024-02-11,9.0,90.02,106.27,10282,10271,11
2024-02-11,10.0,124.24,88.06,10395,10380,15
2024-02-11,11.0,53.6,36.27,10469,10464,5
2024-02-11,12.0,24.71,27.36,10499,10534,-35
2024-02-11,13.0,27.52,29.57,10540,10505,35
2024-02-11,14.0,28.52,30.13,10476,10442,34
2024-02-11,15.0,32.33,32.29,10441,10412,29
2024-02-11,16.0,33.66,38.37,10485,10484,1
2024-02-11,17.0,44.43,48.25,10589,10638,-49
2024-02-11,18.0,65.04,130.33,10796,10833,-37
2024-02-11,19.0,92.32,96.56,10939,10942,-3
2024-02-11,20.0,48.17,45.25,10862,10856,6
2024-02-11,21.0,43.68,51.72,10751,10753,-2
2024-02-11,22.0,169.2,88.59,10602,10544,58
2024-02-11,23.0,39.96,42.25,10308,10307,1
2024-02-11,24.0,58.93,43.39,10079,10082,-3
2024-02-12,1.0,45.97,45.5,9915,9890,25
2024-02-12,2.0,49.76,43.15,9804,9796,8
